SITE_ID,DEFAULT_SITE_REF,SITE_TYPE,SITE_SUBTYPE,DEFAULT_SITE_NUM_SYS,SITE_NAME,SITE_SHORTNAME,ALL_SITE_REFERENCES,TEXT_REF,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID
70113950,70113950,Groundwater,Unknown,AWRC,Arrowsmith - A 9,A 9,1939-2-SE-0025 [AQWAB]; 20008072 [WIN_ID]; 70113950 [SITE_REF],,50,353375.06,6739377.49,-29.466490640,115.487860877,GDA2020
70113951,70113951,Groundwater,Unknown,AWRC,Arrowsmith - A 10,A 10,1939-2-SE-0026 [AQWAB]; 20008073 [WIN_ID]; 70113951 [SITE_REF],,50,353375.06,6739377.49,-29.466490640,115.487860877,GDA2020
70113952,70113952,Groundwater,Unknown,AWRC,Arrowsmith - A 11,A 11,1939-2-SE-0027 [AQWAB]; 20008074 [WIN_ID]; 70113952 [SITE_REF],,50,353375.06,6739375.49,-29.466508684,115.487860610,GDA2020
70113953,70113953,Groundwater,Unknown,AWRC,Arrowsmith - A 12,A 12,1939-2-SE-0028 [AQWAB]; 20008075 [WIN_ID]; 70113953 [SITE_REF],,50,353375.06,6739376.49,-29.466499662,115.487860744,GDA2020
70113954,70113954,Groundwater,Unknown,AWRC,Arrowsmith - A 13,A 13,1939-2-SE-0029 [AQWAB]; 20008076 [WIN_ID]; 70113954 [SITE_REF],,50,353375.06,6739376.49,-29.466499662,115.487860744,GDA2020
70113955,70113955,Groundwater,Unknown,AWRC,Arrowsmith - A 14,A 14,1939-2-SE-0030 [AQWAB]; 20008077 [WIN_ID]; 70113955 [SITE_REF],,50,353368.06,6739374.49,-29.466516887,115.487788306,GDA2020
70113956,70113956,Groundwater,Unknown,AWRC,Arrowsmith - A 15,A 15,1939-2-SE-0031 [AQWAB]; 20008078 [WIN_ID]; 70113956 [SITE_REF],,50,353368.06,6739374.49,-29.466516887,115.487788306,GDA2020
70113968,70113968,Groundwater,Unknown,AWRC,Milo - Army D7,Army D7,1939-4-SE-0011 [AQWAB]; 20008222 [WIN_ID]; 70113968 [SITE_REF],,50,329678.00,6763417.49,-29.246619636,115.247279918,GDA2020
70114167,70114167,Groundwater,Unknown,AWRC,Arrino - 217,217,20033587 [WIN_ID]; 2038-4-NE-0050 [AQWAB]; 70114167 [SITE_REF],,50,367684.02,6733955.48,-29.517006704,115.634736250,GDA2020
70114168,70114168,Groundwater,Unknown,AWRC,Arrino - 84,84,20033590 [WIN_ID]; 2038-4-NE-0053 [AQWAB]; 70114168 [SITE_REF],,50,368450.02,6733987.48,-29.516798908,115.642641970,GDA2020
70114169,70114169,Groundwater,Unknown,AWRC,Arrino - 86,86,20033591 [WIN_ID]; 2038-4-NE-0054 [AQWAB]; 70114169 [SITE_REF],,50,368752.02,6734091.48,-29.515892323,115.645769824,GDA2020
70114170,70114170,Groundwater,Unknown,AWRC,Arrino - 224,224,20033626 [WIN_ID]; 2038-4-NW-0011 [AQWAB]; 70114170 [SITE_REF],,50,360869.05,6734395.49,-29.512296183,115.564491903,GDA2020
70114171,70114171,Groundwater,Unknown,AWRC,Arrino - 223,223,20033627 [WIN_ID]; 2038-4-NW-0012 [AQWAB]; 70114171 [SITE_REF],,50,362552.04,6734303.49,-29.513312584,115.581840469,GDA2020
70114172,70114172,Groundwater,Unknown,AWRC,Arrino - 78,78,20033629 [WIN_ID]; 2038-4-NW-0014 [AQWAB]; 70114172 [SITE_REF],,50,356530.07,6730213.50,-29.549536264,115.519186317,GDA2020
70114173,70114173,Groundwater,Unknown,AWRC,Kadathinni - 80,80,20033630 [WIN_ID]; 2038-4-NW-0015 [AQWAB]; 70114173 [SITE_REF],,50,360674.06,6731111.49,-29.541903976,115.562061484,GDA2020
70114174,70114174,Groundwater,Unknown,AWRC,Arrino - 220,220,20033633 [WIN_ID]; 2038-4-NW-0018 [AQWAB]; 70114174 [SITE_REF],,50,365529.03,6733272.49,-29.522938933,115.612421898,GDA2020
70114175,70114175,Groundwater,Unknown,AWRC,Arrino - 221,221,20033634 [WIN_ID]; 2038-4-NW-0019 [AQWAB]; 70114175 [SITE_REF],,50,364664.03,6733013.49,-29.525182305,115.603466279,GDA2020
70114176,70114176,Groundwater,Unknown,AWRC,Arrino - 222,222,20033635 [WIN_ID]; 2038-4-NW-0020 [AQWAB]; 70114176 [SITE_REF],,50,362380.05,6734024.49,-29.515810918,115.580031138,GDA2020
70114195,70114195,Groundwater,Unknown,AWRC,Mount Budd - Bore,Bore,20034193 [WIN_ID]; 2039-3-NE-0002 [AQWAB]; 70114195 [SITE_REF],,50,368434.99,6762950.45,-29.255466963,115.645952334,GDA2020
70114200,70114200,Groundwater,Unknown,AWRC,Yandanooka - Bore,Bore,20034220 [WIN_ID]; 2039-3-NE-0029 [AQWAB]; 70114200 [SITE_REF],,50,367642.99,6757437.46,-29.305128062,115.637143051,GDA2020
70114201,70114201,Groundwater,Unknown,AWRC,Yandanooka - 722,722,20034224 [WIN_ID]; 2039-3-NE-0033 [AQWAB]; 70114201 [SITE_REF],,50,367564.99,6756302.46,-29.315360930,115.636203891,GDA2020
70114202,70114202,Groundwater,Unknown,AWRC,Yandanooka - Bore,Bore,20034229 [WIN_ID]; 2039-3-NE-0038 [AQWAB]; 70114202 [SITE_REF],,50,370756.99,6757345.46,-29.306281542,115.669189311,GDA2020
70114203,70114203,Groundwater,Unknown,AWRC,Yandanooka - 212,212,20034231 [WIN_ID]; 2039-3-NE-0040 [AQWAB]; 70114203 [SITE_REF],,50,370443.99,6756595.46,-29.313016699,115.665879044,GDA2020
70114205,70114205,Groundwater,Unknown,AWRC,Yandanooka - 204,204,20034248 [WIN_ID]; 2039-3-NE-0057 [AQWAB]; 70114205 [SITE_REF],,50,367924.99,6760059.46,-29.281499341,115.640359553,GDA2020
70114206,70114206,Groundwater,Unknown,AWRC,Mount Budd - 187,187,20034251 [WIN_ID]; 2039-3-NE-0060 [AQWAB]; 70114206 [SITE_REF],,50,370788.99,6763003.45,-29.255231922,115.670180078,GDA2020
70114208,70114208,Groundwater,Unknown,AWRC,Yandanooka - Bore,Bore,20034276 [WIN_ID]; 2039-3-NW-0011 [AQWAB]; 70114208 [SITE_REF],,50,366103.00,6761215.46,-29.270876621,115.621747535,GDA2020
70114209,70114209,Groundwater,Unknown,AWRC,Yandanooka - Bore,Bore,20034277 [WIN_ID]; 2039-3-NW-0012 [AQWAB]; 70114209 [SITE_REF],,50,365378.00,6760742.46,-29.275067297,115.614229065,GDA2020
70114210,70114210,Groundwater,Unknown,AWRC,Bundanoon - Bore,Bore,20034286 [WIN_ID]; 2039-3-NW-0021 [AQWAB]; 70114210 [SITE_REF],,50,361436.00,6754680.48,-29.329336149,115.572900583,GDA2020
70114211,70114211,Groundwater,Unknown,AWRC,Bundanoon - Bore,Bore,20034298 [WIN_ID]; 2039-3-NW-0033 [AQWAB]; 70114211 [SITE_REF],,50,356023.00,6760937.48,-29.272274509,115.517981864,GDA2020
70114212,70114212,Groundwater,Unknown,AWRC,Bundanoon - Army E1,Army E1,20034299 [WIN_ID]; 2039-3-NW-0034 [AQWAB]; 70114212 [SITE_REF],,50,356508.00,6760489.48,-29.276371893,115.522914676,GDA2020
70114213,70114213,Groundwater,Unknown,AWRC,Bundanoon - Bore,Bore,20034301 [WIN_ID]; 2039-3-NW-0036 [AQWAB]; 70114213 [SITE_REF],,50,354773.00,6759048.48,-29.289174695,115.504870540,GDA2020
70114214,70114214,Groundwater,Unknown,AWRC,Yandanooka - Bore,Bore,20034304 [WIN_ID]; 2039-3-NW-0039 [AQWAB]; 70114214 [SITE_REF],,50,362238.00,6757283.47,-29.305937998,115.581483420,GDA2020
70114215,70114215,Groundwater,Unknown,AWRC,Yandanooka - 240,240,20034317 [WIN_ID]; 2039-3-NW-0052 [AQWAB]; 70114215 [SITE_REF],,50,358129.00,6761063.48,-29.271376314,115.539670118,GDA2020
70114216,70114216,Groundwater,Unknown,AWRC,Yandanooka - 151,151,20034322 [WIN_ID]; 2039-3-NW-0057 [AQWAB]; 70114216 [SITE_REF],,50,364070.00,6759464.46,-29.286458202,115.600610934,GDA2020
70114217,70114217,Groundwater,Unknown,AWRC,Yandanooka - 148,148,20034323 [WIN_ID]; 2039-3-NW-0058 [AQWAB]; 70114217 [SITE_REF],,50,363334.00,6761780.46,-29.265481678,115.593322003,GDA2020
70114218,70114218,Groundwater,Unknown,AWRC,Bundanoon - 241,241,20034325 [WIN_ID]; 2039-3-NW-0060 [AQWAB]; 70114218 [SITE_REF],,50,360164.00,6752826.48,-29.345923411,115.559568249,GDA2020
70114219,70114219,Groundwater,Unknown,AWRC,Arrino - Bore,Bore,20034333 [WIN_ID]; 2039-3-SE-0005 [AQWAB]; 70114219 [SITE_REF],,50,367618.01,6738124.47,-29.479384058,115.634560061,GDA2020
70114220,70114220,Groundwater,Unknown,AWRC,Arrino - 85,85,20034335 [WIN_ID]; 2039-3-SE-0007 [AQWAB]; 70114220 [SITE_REF],,50,368363.01,6737413.47,-29.485877874,115.642156955,GDA2020
70114221,70114221,Groundwater,Unknown,AWRC,Dudawa - 231 Midland,231 Midland,20034337 [WIN_ID]; 2039-3-SE-0009 [AQWAB]; 70114221 [SITE_REF],,50,369197.00,6741652.47,-29.447717678,115.651263908,GDA2020
70114222,70114222,Groundwater,Unknown,AWRC,Arrino - 216,216,20034338 [WIN_ID]; 2039-3-SE-0010 [AQWAB]; 70114222 [SITE_REF],,50,367083.02,6736022.48,-29.498293026,115.628787856,GDA2020
70114223,70114223,Groundwater,Unknown,AWRC,Arrino - 820,820,20034357 [WIN_ID]; 2039-3-SW-0004 [AQWAB]; 70114223 [SITE_REF],,50,363607.00,6746781.47,-29.400844099,115.594275799,GDA2020
70114224,70114224,Groundwater,Unknown,AWRC,Arrino - No 7 Site B,No 7 Site B,20034393 [WIN_ID]; 2039-3-SW-0040 [AQWAB]; 70114224 [SITE_REF],,50,366754.00,6742359.47,-29.441081025,115.626165550,GDA2020
70114225,70114225,Groundwater,Unknown,AWRC,Arrowsmith - A 16,A 16,20034396 [WIN_ID]; 2039-3-SW-0043 [AQWAB]; 70114225 [SITE_REF],,50,358672.02,6742190.48,-29.441720077,115.542836152,GDA2020
70114226,70114226,Groundwater,Unknown,AWRC,Arrowsmith - A 17,A 17,20034397 [WIN_ID]; 2039-3-SW-0044 [AQWAB]; 70114226 [SITE_REF],,50,358672.02,6742190.48,-29.441720077,115.542836152,GDA2020
70114227,70114227,Groundwater,Unknown,AWRC,Arrowsmith - A 18,A 18,20034398 [WIN_ID]; 2039-3-SW-0045 [AQWAB]; 70114227 [SITE_REF],,50,358672.02,6742190.48,-29.441720077,115.542836152,GDA2020
70114228,70114228,Groundwater,Unknown,AWRC,Arrowsmith - A 19,A 19,20034399 [WIN_ID]; 2039-3-SW-0046 [AQWAB]; 70114228 [SITE_REF],,50,358670.02,6742189.48,-29.441728874,115.542815408,GDA2020
70114229,70114229,Groundwater,Unknown,AWRC,Arrowsmith - A 20,A 20,20034400 [WIN_ID]; 2039-3-SW-0047 [AQWAB]; 70114229 [SITE_REF],,50,358670.02,6742189.48,-29.441728874,115.542815408,GDA2020
70114230,70114230,Groundwater,Unknown,AWRC,Arrowsmith - A 21,A 21,20034401 [WIN_ID]; 2039-3-SW-0048 [AQWAB]; 70114230 [SITE_REF],,50,358670.02,6742189.48,-29.441728874,115.542815408,GDA2020
70114231,70114231,Groundwater,Unknown,AWRC,Arrowsmith - A 22,A 22,20034402 [WIN_ID]; 2039-3-SW-0049 [AQWAB]; 70114231 [SITE_REF],,50,359902.03,6739378.48,-29.467229401,115.555155329,GDA2020
70114232,70114232,Groundwater,Unknown,AWRC,Arrowsmith - A 23,A 23,20034403 [WIN_ID]; 2039-3-SW-0050 [AQWAB]; 70114232 [SITE_REF],,50,359902.03,6739378.48,-29.467229401,115.555155329,GDA2020
70114233,70114233,Groundwater,Unknown,AWRC,Arrowsmith - A 24,A 24,20034404 [WIN_ID]; 2039-3-SW-0051 [AQWAB]; 70114233 [SITE_REF],,50,359902.03,6739378.48,-29.467229401,115.555155329,GDA2020
70114234,70114234,Groundwater,Unknown,AWRC,Arrowsmith - A 25,A 25,20034405 [WIN_ID]; 2039-3-SW-0052 [AQWAB]; 70114234 [SITE_REF],,50,359902.03,6739378.48,-29.467229401,115.555155329,GDA2020
70114235,70114235,Groundwater,Unknown,AWRC,Arrowsmith - A 26,A 26,20034406 [WIN_ID]; 2039-3-SW-0053 [AQWAB]; 70114235 [SITE_REF],,50,359902.03,6739377.48,-29.467238423,115.555155201,GDA2020
70114236,70114236,Groundwater,Unknown,AWRC,Arrowsmith - A 27,A 27,20034407 [WIN_ID]; 2039-3-SW-0054 [AQWAB]; 70114236 [SITE_REF],,50,359902.03,6739377.48,-29.467238423,115.555155201,GDA2020
70114237,70114237,Groundwater,Unknown,AWRC,Arrino - 230,230,20034409 [WIN_ID]; 2039-3-SW-0056 [AQWAB]; 70114237 [SITE_REF],,50,365431.02,6738164.47,-29.478789755,115.612012924,GDA2020
70114238,70114238,Groundwater,Unknown,AWRC,Arrino - 236,236,20034411 [WIN_ID]; 2039-3-SW-0058 [AQWAB]; 70114238 [SITE_REF],,50,361061.03,6737982.48,-29.479954031,115.566927963,GDA2020
70114239,70114239,Groundwater,Unknown,AWRC,Arrino - 235,235,20034412 [WIN_ID]; 2039-3-SW-0059 [AQWAB]; 70114239 [SITE_REF],,50,361814.01,6741954.47,-29.444199990,115.575193548,GDA2020
70114255,70114255,Groundwater,Unknown,AWRC,Merkanooka - Bore,Bore,20034482 [WIN_ID]; 2039-4-SE-0021 [AQWAB]; 70114255 [SITE_REF],,50,371190.99,6767645.45,-29.213387175,115.674856054,GDA2020
70114259,70114259,Groundwater,Unknown,AWRC,Mount Budd - Bore,Bore,20034488 [WIN_ID]; 2039-4-SE-0027 [AQWAB]; 70114259 [SITE_REF],,50,367260.99,6765323.45,-29.233932319,115.634156937,GDA2020
70114260,70114260,Groundwater,Unknown,AWRC,Mount Budd - Bore,Bore,20034491 [WIN_ID]; 2039-4-SE-0030 [AQWAB]; 70114260 [SITE_REF],,50,370060.99,6765848.45,-29.229486242,115.663023031,GDA2020
70114261,70114261,Groundwater,Unknown,AWRC,Mount Budd - Bore,Bore,20034492 [WIN_ID]; 2039-4-SE-0031 [AQWAB]; 70114261 [SITE_REF],,50,370068.99,6765396.45,-29.233565551,115.663052337,GDA2020
70114262,70114262,Groundwater,Unknown,AWRC,Mount Budd - Bore,Bore,20034493 [WIN_ID]; 2039-4-SE-0032 [AQWAB]; 70114262 [SITE_REF],,50,371159.99,6766063.45,-29.227658803,115.674353407,GDA2020
70114269,70114269,Groundwater,Unknown,AWRC,Mount Budd - 191,191,20034506 [WIN_ID]; 2039-4-SE-0045 [AQWAB]; 70114269 [SITE_REF],,50,367645.99,6766587.45,-29.222567528,115.638268451,GDA2020
70114271,70114271,Groundwater,Unknown,AWRC,Ikewa - Bore,Bore,20034528 [WIN_ID]; 2039-4-SW-0018 [AQWAB]; 70114271 [SITE_REF],,50,361494.99,6765827.47,-29.228765711,115.574904476,GDA2020
70114272,70114272,Groundwater,Unknown,AWRC,Ikewa - 135,135,20034531 [WIN_ID]; 2039-4-SW-0021 [AQWAB]; 70114272 [SITE_REF],,50,362134.99,6764860.47,-29.237560838,115.581367555,GDA2020
70114278,70114278,Groundwater,Unknown,AWRC,Ikewa - 193,193,20034548 [WIN_ID]; 2039-4-SW-0038 [AQWAB]; 70114278 [SITE_REF],,50,357605.99,6765306.48,-29.233034188,115.534833807,GDA2020
70114279,70114279,Groundwater,Unknown,AWRC,Yandanooka - 129,129,20034549 [WIN_ID]; 2039-4-SW-0039 [AQWAB]; 70114279 [SITE_REF],,50,358284.99,6764341.48,-29.241817482,115.541695102,GDA2020
70114280,70114280,Groundwater,Unknown,AWRC,Yandanooka - She Oak 126,She Oak 126,20034552 [WIN_ID]; 2039-4-SW-0042 [AQWAB]; 70114280 [SITE_REF],,50,358682.99,6765086.48,-29.235140142,115.545884601,GDA2020
70114281,70114281,Groundwater,Unknown,AWRC,Yandanooka - Salt 124,Salt 124,20034553 [WIN_ID]; 2039-4-SW-0043 [AQWAB]; 70114281 [SITE_REF],,50,355873.00,6763674.48,-29.247562590,115.516794707,GDA2020
70114282,70114282,Groundwater,Unknown,AWRC,Yandanooka - 131,131,20034556 [WIN_ID]; 2039-4-SW-0046 [AQWAB]; 70114282 [SITE_REF],,50,356241.00,6764794.48,-29.237499212,115.520726080,GDA2020
70114495,70114495,Groundwater,Bore or Well,AWRC,Geraldton Region - Newton 1,Newton 1,23025608 [WIN_ID]; 70114495 [SITE_REF]; PC200802 [TEXT_REF],PC200802,50,348272.91,6768599.14,-29.202240423,115.439279962,GDA2020
70114496,70114496,Groundwater,Bore or Well,AWRC,Geraldton Region - Pulbrook 1,Pulbrook 1,23025609 [WIN_ID]; 70114496 [SITE_REF]; PC200801 [TEXT_REF],PC200801,50,354211.46,6763532.27,-29.248654911,115.499681969,GDA2020
70114515,70114515,Groundwater,Bore or Well,AWRC,Geraldton Region - Patmore,Patmore,23027677 [WIN_ID]; 70114515 [SITE_REF]; PC201201 [TEXT_REF],PC201201,50,333819.39,6720933.23,-29.630435748,115.283444329,GDA2020
70114648,70114648,Groundwater,Bore or Well,AWRC,Arrowsmith East - 08Az7D,08Az7D,23067344 [WIN_ID]; 70114648 [SITE_REF],,50,342306.09,6729469.50,-29.554531185,115.372314037,GDA2020
70114649,70114649,Groundwater,Bore or Well,AWRC,Arrowsmith East - 08Az7Ob,08Az7Ob,23067345 [WIN_ID]; 70114649 [SITE_REF],,50,342306.09,6729469.50,-29.554531185,115.372314037,GDA2020
70114650,70114650,Groundwater,Bore or Well,AWRC,Milo - 08Az8D,08Az8D,23067346 [WIN_ID]; 70114650 [SITE_REF],,50,327408.00,6760254.49,-29.274845710,115.223436182,GDA2020
70114651,70114651,Groundwater,Bore or Well,AWRC,Milo - 08Az9D,08Az9D,23067347 [WIN_ID]; 70114651 [SITE_REF],,50,322282.00,6763326.49,-29.246421433,115.171187318,GDA2020
70114652,70114652,Groundwater,Bore or Well,AWRC,Milo - 08Az9Ob,08Az9Ob,23067348 [WIN_ID]; 70114652 [SITE_REF],,50,322282.00,6763326.49,-29.246421433,115.171187318,GDA2020
70114653,70114653,Groundwater,Bore or Well,AWRC,Yandanooka - 08Lz1D,08Lz1D,23067349 [WIN_ID]; 70114653 [SITE_REF],,50,367698.99,6759245.46,-29.288820372,115.637936099,GDA2020
70114654,70114654,Groundwater,Bore or Well,AWRC,Yandanooka - 08Lz1Ob,08Lz1Ob,23067350 [WIN_ID]; 70114654 [SITE_REF],,50,367698.99,6759245.46,-29.288820372,115.637936099,GDA2020
70114659,70114659,Groundwater,Bore or Well,AWRC,Mooriary - 08Sv5D,08Sv5D,23067353 [WIN_ID]; 70114659 [SITE_REF],,50,348650.00,6761438.49,-29.266891193,115.442179583,GDA2020
70114699,70114699,Groundwater,Bore or Well,AWRC,Arrowsmith East - Mab1,Mab1,23070026 [WIN_ID]; 70114699 [SITE_REF],,50,334734.04,6749426.49,-29.373511981,115.297195876,GDA2020
70115002,70115002,Groundwater,Bore or Well,AWRC,Arrowsmith East - 06Cb01,06Cb01,23021775 [WIN_ID]; 70115002 [SITE_REF],,50,341663.05,6751323.90,-29.357286340,115.368836766,GDA2020
70115003,70115003,Groundwater,Bore or Well,AWRC,Arrowsmith East - 06Cb02,06Cb02,23021779 [WIN_ID]; 70115003 [SITE_REF],,50,341739.05,6751226.90,-29.358171027,115.369605504,GDA2020
70118001,70118001,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR6(ART),AR6(ART),1939-2-SE-0007 [AQWAB]; 6687 [WIN_ID]; 70118001 [SITE_REF],,50,353561.05,6739888.49,-29.461902079,115.489846826,GDA2020
70118002,70118002,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR7,AR7,2039-3-SW-0025 [AQWAB]; 6688 [WIN_ID]; 70118002 [SITE_REF],,50,357945.03,6741087.48,-29.451589528,115.535199598,GDA2020
70118003,70118003,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR9,AR9,2038-4-NW-0025 [AQWAB]; 6689 [WIN_ID]; 70118003 [SITE_REF],,50,359751.05,6735767.49,-29.499792443,115.553135826,GDA2020
70118004,70118004,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR10(ART),AR10(ART),2039-3-SW-0064 [AQWAB]; 6690 [WIN_ID]; 70118004 [SITE_REF],,50,355048.04,6740367.49,-29.457753523,115.505240459,GDA2020
70118005,70118005,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR11,AR11,2039-3-SW-0026 [AQWAB]; 6691 [WIN_ID]; 70118005 [SITE_REF],,50,356028.03,6741139.48,-29.450901427,115.515444801,GDA2020
70118006,70118006,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR12(ART),AR12(ART),1939-2-SE-0006 [AQWAB]; 6692 [WIN_ID]; 70118006 [SITE_REF],,50,354317.04,6741006.49,-29.451903470,115.497789388,GDA2020
70118007,70118007,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR13,AR13,2039-3-SW-0029 [AQWAB]; 6693 [WIN_ID]; 70118007 [SITE_REF],,50,355983.04,6739544.49,-29.465286784,115.514771370,GDA2020
70118008,70118008,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR14,AR14,1939-2-SE-0008 [AQWAB]; 6694 [WIN_ID]; 70118008 [SITE_REF],,50,354669.05,6739239.49,-29.467886665,115.501183704,GDA2020
70118009,70118009,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR15,AR15,2039-3-SW-0030 [AQWAB]; 6695 [WIN_ID]; 70118009 [SITE_REF],,50,358795.04,6738632.49,-29.473835664,115.543645642,GDA2020
70118010,70118010,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR16,AR16,2039-3-SW-0033 [AQWAB]; 6696 [WIN_ID]; 70118010 [SITE_REF],,50,355504.06,6737077.49,-29.487489485,115.509507380,GDA2020
70118011,70118011,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR17,AR17,1939-2-SE-0005 [AQWAB]; 6697 [WIN_ID]; 70118011 [SITE_REF],,50,354146.03,6742934.49,-29.434488681,115.496282997,GDA2020
70118012,70118012,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR18,AR18,1939-2-SE-0011 [AQWAB]; 6698 [WIN_ID]; 70118012 [SITE_REF],,50,351541.06,6740262.49,-29.458289880,115.469072420,GDA2020
70118013,70118013,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR20,AR20,1938-1-NE-0004 [AQWAB]; 6699 [WIN_ID]; 70118013 [SITE_REF],,50,351753.08,6735089.50,-29.504986207,115.470557353,GDA2020
70118014,70118014,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR21,AR21,1939-2-SE-0013 [AQWAB]; 6700 [WIN_ID]; 70118014 [SITE_REF],,50,352934.03,6744728.49,-29.418161135,115.484031609,GDA2020
70118015,70118015,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR22,AR22,1939-2-SE-0015 [AQWAB]; 6701 [WIN_ID]; 70118015 [SITE_REF],,50,353234.03,6747057.49,-29.397183413,115.487434240,GDA2020
70118016,70118016,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR23,AR23,2038-4-NW-0005 [AQWAB]; 6702 [WIN_ID]; 70118016 [SITE_REF],,50,355489.07,6732905.49,-29.525128403,115.508801200,GDA2020
70118017,70118017,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR24,AR24,2039-3-SW-0041 [AQWAB]; 6703 [WIN_ID]; 70118017 [SITE_REF],,50,359691.00,6747521.48,-29.393735568,115.554020906,GDA2020
70118018,70118018,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR26,AR26,2038-4-SW-0001 [AQWAB]; 6704 [WIN_ID]; 70118018 [SITE_REF],,50,362384.03,6720859.46,-29.634591549,115.578408852,GDA2020
70118019,70118019,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR27,AR27,1939-2-SE-0016 [AQWAB]; 20008063 [WIN_ID]; 70118019 [SITE_REF],,50,349203.04,6746458.50,-29.402109711,115.445821345,GDA2020
70118020,70118020,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR8,AR8,1939-2-SE-0010 [AQWAB]; 20008057 [WIN_ID]; 70118020 [SITE_REF],,50,350166.08,6736087.50,-29.495792980,115.454326208,GDA2020
70118021,70118021,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR19,AR19,1939-2-SE-0012 [AQWAB]; 20008059 [WIN_ID]; 70118021 [SITE_REF],,50,351629.04,6743131.49,-29.432415778,115.470367734,GDA2020
70118133,70118133,Groundwater,Bore or Well,AWRC,Allanooka Irwin View - IV OB 3/76,IV OB 3/76,1939-4-SE-0017 [AQWAB]; 6737 [WIN_ID]; 70118133 [SITE_REF],,50,322019.00,6767711.49,-29.206827095,115.169185987,GDA2020
70119011,70119011,Groundwater,Bore or Well,AWRC,Arrowsmith Scheme - No.1,No.1,2039-3-SW-0035 [AQWAB]; 6791 [WIN_ID]; 70119011 [SITE_REF],,50,356564.03,6740630.49,-29.455555290,115.520903581,GDA2020
70119012,70119012,Groundwater,Bore or Well,AWRC,Arrowsmith Scheme - No.2,No.2,2039-3-SW-0034 [AQWAB]; 6792 [WIN_ID]; 70119012 [SITE_REF],,50,358864.02,6742346.48,-29.440334227,115.544835302,GDA2020
70119013,70119013,Groundwater,Bore or Well,AWRC,Arrowsmith Scheme - 1-72,1-72,6793 [WIN_ID]; 70119013 [SITE_REF],,50,354710.05,6740159.49,-29.459590957,115.501728407,GDA2020
70119014,70119014,Groundwater,Bore or Well,AWRC,Arrowsmith Scheme - 2-72,2-72,6794 [WIN_ID]; 70119014 [SITE_REF],,50,354710.05,6740159.49,-29.459590957,115.501728407,GDA2020
70119015,70119015,Groundwater,Bore or Well,AWRC,Arrowsmith Scheme - 1-87,1-87,6795 [WIN_ID]; 70119015 [SITE_REF],,50,356174.03,6741472.48,-29.447913782,115.516993514,GDA2020
70119022,70119022,Groundwater,Bore or Well,AWRC,Mingenew Tws - 1A,1A,1939-1-SE-0034 [AQWAB]; 6797 [WIN_ID]; 70119022 [SITE_REF],,50,349134.00,6768522.48,-29.203035079,115.448124338,GDA2020
70119024,70119024,Groundwater,Bore or Well,AWRC,Mingenew Tws - 4,4,1939-1-SE-0030 [AQWAB]; 6799 [WIN_ID]; 70119024 [SITE_REF],,50,348482.00,6768607.48,-29.202190244,115.441431225,GDA2020
70119026,70119026,Groundwater,Bore or Well,AWRC,Mingenew Tws - 1-78,1-78,6801 [WIN_ID]; 70119026 [SITE_REF],,50,349372.00,6766814.48,-29.218473628,115.450339841,GDA2020
70119027,70119027,Groundwater,Bore or Well,AWRC,Mingenew Tws - 2-78,2-78,6802 [WIN_ID]; 70119027 [SITE_REF],,50,349372.00,6766814.48,-29.218473628,115.450339841,GDA2020
70119028,70119028,Groundwater,Bore or Well,AWRC,Mingenew Tws - 5-86,5-86,6803 [WIN_ID]; 70119028 [SITE_REF],,50,348560.01,6768783.48,-29.200611656,115.442257337,GDA2020
70119029,70119029,Groundwater,Bore or Well,AWRC,Mingenew Tws - 3-87,3-87,6804 [WIN_ID]; 70119029 [SITE_REF],,50,349090.00,6767001.48,-29.216752822,115.447464962,GDA2020
70119303,70119303,Groundwater,Bore or Well,AWRC,Dongara Line - DL3A,DL3A,14318186 [WIN_ID]; 70119303 [SITE_REF],,50,333144.03,6752582.50,-29.344830237,115.281297625,GDA2020
70119304,70119304,Groundwater,Bore or Well,AWRC,Dongara Line - DL4B,DL4B,14318628 [WIN_ID]; 70119304 [SITE_REF],,50,344971.02,6752755.51,-29.344782762,115.403105376,GDA2020
